date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2023-02-27,META,171.88,173.12,169.06,169.54,19277002,-2.34,-1.36,170.9,-0.309802963686696,2023-02-27,19277002,169.54
2023-02-28,META,171.9,177.55,171.87,174.94,46051117,3.04,1.77,174.065,-0.2878195733593877,2023-02-28,46051117,174.94
2023-03-01,META,174.59,177.85,173.05,173.42,30998400,-1.17,-0.67014,174.7275,-0.29400749063670417,2023-03-01,30998400,173.42
2023-03-02,META,172.38,175.01,171.43,174.53,17360708,2.15,1.25,173.3375,-0.2894886826249796,2023-03-02,17360708,174.53
2023-03-03,META,178.92,186.62,177.05,185.25,45877700,6.33,3.54,181.96,-0.2458475818270639,2023-03-03,45877700,185.25
2023-03-06,META,188.0,189.66,184.64,184.9,33209400,-3.1,-1.65,186.8,-0.2472724312001302,2023-03-06,33209400,184.9
2023-03-07,META,189.0,190.36,184.01,184.51,36701500,-4.49,-2.38,186.97,-0.24886012050154693,2023-03-07,36701500,184.51
2023-03-08,META,182.87,185.26,181.34,184.97,19432405,2.1,1.15,183.61,-0.24698746132551697,2023-03-08,19432405,184.97
2023-03-09,META,186.35,188.93,180.3,181.69,26582800,-4.66,-2.5,184.3175,-0.26034033545025237,2023-03-09,26582800,181.69
2023-03-10,META,181.01,184.77,178.8,179.51,25665032,-1.5,-0.82868,181.0225,-0.26921511154535094,2023-03-10,25665032,179.51
2023-03-13,META,177.96,183.78,174.82,180.9,24728000,2.94,1.65,179.365,-0.2635564240351733,2023-03-13,24728000,180.9
2023-03-14,META,187.58,194.32,186.56,194.02,41642627,6.44,3.43,190.62,-0.21014492753623182,2023-03-14,41642627,194.02
2023-03-15,META,192.95,197.78,190.84,197.75,42123600,4.8,2.49,194.83,-0.19496010421755405,2023-03-15,42123600,197.75
2023-03-16,META,198.26,205.76,196.09,204.93,50819659,6.67,3.36,201.26,-0.1657303370786516,2023-03-16,50819659,204.93
2023-03-17,META,200.56,201.9,195.43,195.61,50141100,-4.95,-2.47,198.375,-0.2036720403843021,2023-03-17,50141100,195.61
2023-03-20,META,198.48,199.36,193.64,197.81,25186315,-0.67,-0.33757,197.3225,-0.19471584432502842,2023-03-20,25186315,197.81
2023-03-21,META,203.2,203.55,197.95,202.16,31827000,-1.04,-0.51181,201.715,-0.177007002116919,2023-03-21,31827000,202.16
2023-03-22,META,202.5,207.37,199.67,199.81,28477800,-2.69,-1.33,202.3375,-0.18657384790750686,2023-03-22,28477800,199.81
2023-03-23,META,202.84,207.88,202.15,204.28,27389700,1.44,0.70992,204.2875,-0.16837648591434617,2023-03-23,27389700,204.28
2023-03-24,META,205.18,207.58,203.55,206.01,27733042,0.83,0.40452,205.58,-0.16133365901319008,2023-03-24,27733042,206.01
2023-03-27,META,204.81,205.86,201.36,202.84,18527200,-1.97,-0.96187,203.7175,-0.1742387233349617,2023-03-27,18527200,202.84
2023-03-28,META,200.15,201.03,197.9,200.68,19127300,0.53,0.2648,199.94,-0.18303207946588496,2023-03-28,19127300,200.68
2023-03-29,META,203.56,205.72,202.54,205.35,18851137,1.79,0.87935,204.2925,-0.16402051783097216,2023-03-29,18851137,205.35
2023-03-30,META,203.38,208.09,202.82,207.84,22608303,4.46,2.19,205.5325,-0.1538837322911577,2023-03-30,22608303,207.84
2023-03-31,META,207.24,212.17,206.77,211.94,25440300,4.7,2.27,209.53,-0.13719263963523853,2023-03-31,25440300,211.94
2023-04-03,META,208.84,213.49,208.2,213.07,17924613,4.23,2.03,210.9,-0.13259241165933888,2023-04-03,17924613,213.07
2023-04-04,META,213.39,216.24,212.54,214.72,21026400,1.33,0.62327,214.2225,-0.12587526461488352,2023-04-04,21026400,214.72
2023-04-05,META,214.15,215.19,209.94,211.48,19396630,-2.67,-1.25,212.69,-0.1390652988112685,2023-04-05,19396630,211.48
2023-04-06,META,209.25,216.94,208.65,216.1,26104411,6.85,3.27,212.735,-0.12025728708679362,2023-04-06,26104411,216.1
2023-04-10,META,214.71,215.66,210.66,214.75,16106100,0.04,0.01862978,213.945,-0.1257531346686207,2023-04-10,16106100,214.75
2023-04-11,META,215.48,216.02,213.41,213.85,16710101,-1.63,-0.75645,214.69,-0.12941703305650543,2023-04-11,16710101,213.85
2023-04-12,META,214.84,216.84,212.58,214.0,18972200,-0.835,-0.39099,214.565,-0.12880638332519134,2023-04-12,18972200,214.0
2023-04-13,META,215.73,221.15,215.69,220.35,23310400,4.62,2.14,218.23,-0.10295554469956025,2023-04-13,23310400,220.35
2023-04-14,META,217.88,222.11,217.55,221.49,21591207,3.61,1.66,219.7575,-0.098314606741573,2023-04-14,21591207,221.49
2023-04-17,META,219.79,220.98,217.13,218.86,15481900,-0.93,-0.42313,219.19,-0.10902133203061382,2023-04-17,15481900,218.86
2023-04-18,META,219.91,220.44,216.21,217.89,12281000,-2.02,-0.91856,218.6125,-0.11297020029311189,2023-04-18,12281000,217.89
2023-04-19,META,213.47,217.33,212.93,215.7,15898100,2.23,1.04,214.8575,-0.12188568637029795,2023-04-19,15898100,215.7
2023-04-20,META,213.48,216.75,212.77,213.07,16475443,-0.41,-0.19206,214.0175,-0.13259241165933888,2023-04-20,16475443,213.07
2023-04-21,META,210.21,213.41,209.58,212.89,17717200,2.68,1.27,211.5225,-0.13332519133691578,2023-04-21,17717200,212.89
2023-04-24,META,213.68,213.92,210.71,212.79,15750920,-0.885,-0.41651,212.775,-0.13373229115779184,2023-04-24,15750920,212.79
2023-04-25,META,210.82,211.26,207.13,207.55,19198200,-3.26,-1.55,209.19,-0.15506432177169838,2023-04-25,19198200,207.55
2023-04-26,META,212.5,214.11,208.88,209.4,41992726,-3.1,-1.46,211.2225,-0.1475329750854909,2023-04-26,41992726,209.4
2023-04-27,META,239.89,241.69,236.77,238.56,71196531,-1.33,-0.55442,239.2275,-0.028822667318026296,2023-04-27,71196531,238.56
2023-04-28,META,239.01,240.43,235.75,240.32,39554036,1.31,0.54809,238.8775,-0.021657710470607383,2023-04-28,39554036,240.32
2023-05-01,META,238.62,244.0,236.46,243.18,29143912,4.56,1.91,240.565,-0.010014655593551414,2023-05-01,29143912,243.18
2023-05-02,META,243.18,244.92,238.99,239.24,24350149,-3.94,-1.62,241.5825,-0.026054388536069006,2023-05-02,24350149,239.24
2023-05-03,META,239.47,241.75,232.75,237.03,34463900,-2.44,-1.02,237.75,-0.03505129457743028,2023-05-03,34463900,237.03
2023-05-04,META,236.06,238.2,232.93,233.52,17889400,-2.54,-1.08,235.1775,-0.04934049829018061,2023-05-04,17889400,233.52
2023-05-05,META,232.24,234.68,229.85,232.78,27000500,0.54,0.23252,232.3875,-0.052353036964663646,2023-05-05,27000500,232.78
2023-05-08,META,231.42,235.62,230.27,233.27,16400526,1.86,0.79941,232.645,-0.05035824784237086,2023-05-08,16400526,233.27
2023-05-09,META,231.46,235.88,231.08,233.37,16865600,1.91,0.8252,232.9475,-0.04995114802149481,2023-05-09,16865600,233.37
2023-05-10,META,236.17,236.75,230.72,233.08,19119007,-3.09,-1.31,234.18,-0.05113173750203537,2023-05-10,19119007,233.08
2023-05-11,META,233.05,238.21,232.3,235.79,20449000,2.74,1.18,234.8375,-0.040099332356293704,2023-05-11,20449000,235.79
2023-05-12,META,236.74,236.96,231.45,233.81,16161447,-2.93,-1.24,234.74,-0.04815990880964005,2023-05-12,16161447,233.81
2023-05-15,META,236.92,240.26,235.33,238.86,20653229,1.94,0.81884,237.8425,-0.027601367855398018,2023-05-15,20653229,238.86
2023-05-16,META,235.79,239.64,235.52,238.82,18163800,3.03,1.29,237.4425,-0.02776420778374855,2023-05-16,18163800,238.82
2023-05-17,META,238.45,243.84,238.14,242.49,21193100,4.04,1.69,240.73,-0.01282364435759642,2023-05-17,21193100,242.49
2023-05-18,META,241.3,247.09,241.19,246.85,22943300,5.55,2.3,244.1075,0.004925907832600496,2023-05-18,22943300,246.85
2023-05-19,META,247.47,248.69,243.41,245.64,21733600,-1.83,-0.73948,246.3025,0.0,2023-05-19,21733600,245.64
2023-05-22,META,245.41,253.57,245.12,248.32,27738500,2.91,1.19,248.105,0.010910275199478958,2023-05-22,27738500,248.32
2023-05-23,META,246.81,251.61,246.65,246.74,17748115,-0.07,-0.0283619,247.9525,0.0044780980296370565,2023-05-23,17748115,246.74
2023-05-24,META,245.28,249.59,244.95,249.21,17724338,3.93,1.6,247.2575,0.014533463605276076,2023-05-24,17724338,249.21
2023-05-25,META,253.4,255.62,249.17,252.69,22371435,-0.71,-0.28019,252.72,0.0287005373717637,2023-05-25,22371435,252.69
2023-05-26,META,252.93,262.31,252.71,262.04,25768663,9.11,3.6,257.4975,0.06676437062367713,2023-05-26,25768663,262.04
2023-05-30,META,265.25,268.65,261.29,262.52,23816500,-2.73,-1.03,264.4275,0.0687184497638822,2023-05-30,23816500,262.52
2023-05-31,META,260.0,265.0,258.45,264.72,25473700,4.72,1.82,262.0425,0.07767464582315609,2023-05-31,25473700,264.72
2023-06-01,META,265.9,274.0,265.89,272.61,25609508,6.71,2.52,269.6,0.10979482169027865,2023-06-01,25609508,272.61
2023-06-02,META,272.66,275.35,271.12,272.61,19416930,-0.05,-0.01833786,272.935,0.10979482169027865,2023-06-02,19416930,272.61
2023-06-05,META,270.3,275.57,269.56,271.39,20742946,1.09,0.40326,271.705,0.10482820387559033,2023-06-05,20742946,271.39
2023-06-06,META,270.14,276.57,269.69,271.12,19419010,0.98,0.36277,271.88,0.10372903435922498,2023-06-06,19419010,271.12
2023-06-07,META,271.67,274.25,262.8,263.6,26163627,-8.07,-2.97,268.08,0.07311512782934382,2023-06-07,26163627,263.6
2023-06-08,META,260.62,267.65,258.88,264.58,20899400,3.96,1.52,262.9325,0.07710470607392939,2023-06-08,20899400,264.58
2023-06-09,META,262.48,267.95,261.7,264.95,16949800,2.47,0.94102,264.27,0.07861097541117079,2023-06-09,16949800,264.95
2023-06-12,META,267.17,271.75,265.33,271.05,15471702,3.88,1.45,268.825,0.10344406448461174,2023-06-12,15471702,271.05
2023-06-13,META,274.88,275.72,269.09,271.32,16164024,-3.56,-1.3,272.7525,0.10454323400097709,2023-06-13,16164024,271.32
2023-06-14,META,271.89,274.99,268.32,273.35,19175100,1.46,0.53698,272.1375,0.11280736036476169,2023-06-14,19175100,273.35
2023-06-15,META,272.3,283.99,271.42,281.83,25973500,9.53,3.5,277.385,0.14732942517505299,2023-06-15,25973500,281.83
2023-06-16,META,284.75,287.85,280.13,281.0,43127731,-3.75,-1.32,283.4325,0.1439504966617815,2023-06-16,43127731,281.0
2023-06-20,META,278.73,284.8,276.22,284.33,20701600,5.6,2.01,281.02,0.15750692069695482,2023-06-20,20701600,284.33
2023-06-21,META,283.53,284.0,278.36,281.64,20556200,-1.89,-0.6666,281.8825,0.14655593551538848,2023-06-21,20556200,281.64
2023-06-22,META,279.08,285.26,277.79,284.88,17563100,5.8,2.08,281.7525,0.15974596971177335,2023-06-22,17563100,284.88
2023-06-23,META,281.51,289.67,278.95,288.73,51092038,7.22,2.56,284.715,0.1754193128155026,2023-06-23,51092038,288.73
2023-06-26,META,288.7,289.79,277.6,278.47,24232700,-10.23,-3.54,283.64,0.13365087119361685,2023-06-26,24232700,278.47
2023-06-27,META,282.01,289.35,280.65,287.05,26108300,5.04,1.79,284.765,0.16858003582478442,2023-06-27,26108300,287.05
2023-06-28,META,284.82,289.55,284.06,285.29,16722117,0.47,0.16502,285.93,0.1614150789773654,2023-06-28,16722117,285.29
2023-06-29,META,284.5,286.57,280.69,281.53,15395700,-2.97,-1.04,283.3225,0.1461081257124246,2023-06-29,15395700,281.53
2023-06-30,META,284.76,289.05,284.42,286.98,19694900,2.22,0.7796,286.3025,0.16829506595017119,2023-06-30,19694900,286.98
2023-07-03,META,286.7,289.4,284.85,286.02,8629300,-0.68,-0.23718,286.7425,0.1643869076697606,2023-07-03,8629300,286.02
2023-07-05,META,287.65,298.12,286.36,294.37,33865500,6.72,2.34,291.625,0.19837974271291325,2023-07-05,33865500,294.37
2023-07-06,META,295.89,298.12,291.31,291.99,47733829,-3.89,-1.32,294.3275,0.18869076697606268,2023-07-06,47733829,291.99
2023-07-07,META,292.18,296.2,288.66,290.53,25586000,-1.65,-0.56472,291.8925,0.18274710959127183,2023-07-07,25586000,290.53
2023-07-10,META,295.55,298.13,287.05,294.1,37058306,-1.45,-0.49061,293.7075,0.1972805731965479,2023-07-10,37058306,294.1
2023-07-11,META,293.9,300.18,291.9,298.29,27585918,4.39,1.49,296.0675,0.21433805569125575,2023-07-11,27585918,298.29
2023-07-12,META,301.75,309.45,300.1,309.34,36677127,7.59,2.52,305.16,0.2593225858980621,2023-07-12,36677127,309.34
2023-07-13,META,313.62,316.24,310.29,313.41,30281000,-0.21,-0.06696002,313.39,0.2758915486077187,2023-07-13,30281000,313.41
2023-07-14,META,311.79,314.88,307.36,308.87,23054108,-2.92,-0.93653,310.725,0.25740921673994466,2023-07-14,23054108,308.87
2023-07-17,META,307.54,311.71,304.71,310.62,25323126,3.08,1.0,308.645,0.2645334636052761,2023-07-17,25323126,310.62
2023-07-18,META,310.88,314.2,307.62,312.05,20764580,1.18,0.37635,311.1875,0.2703549910438041,2023-07-18,20764580,312.05
2023-07-19,META,313.03,318.68,310.52,316.01,21763700,2.98,0.95199,314.56,0.2864761439504966,2023-07-19,21763700,316.01
2023-07-20,META,313.5,315.54,302.22,302.52,23836900,-10.98,-3.5,308.445,0.23155837811431357,2023-07-20,23836900,302.52
2023-07-21,META,304.57,305.46,291.2,294.26,42139300,-10.31,-3.39,298.8725,0.1979319329099496,2023-07-21,42139300,294.26
2023-07-24,META,295.78,297.52,288.3,291.61,24949405,-4.17,-1.41,293.3025,0.18714378765673345,2023-07-24,24949405,291.61
2023-07-25,META,295.19,298.3,291.86,294.47,19585600,-0.72,-0.24391,294.955,0.19878684253378953,2023-07-25,19585600,294.47
2023-07-26,META,301.19,301.77,291.9,298.57,47256930,-2.62,-0.86988,298.3575,0.21547793518970848,2023-07-26,47256930,298.57
2023-07-27,META,325.12,325.35,309.84,311.71,64229200,-13.41,-4.12,318.005,0.2689708516528253,2023-07-27,64229200,311.71
2023-07-28,META,316.88,326.2,314.25,325.48,39220300,8.61,2.71,320.7025,0.3250284969874615,2023-07-28,39220300,325.48
2023-07-31,META,323.69,325.66,317.59,318.6,25799603,-5.09,-1.57,321.385,0.2970200293111873,2023-07-31,25799603,318.6
2023-08-01,META,317.54,324.14,314.66,322.71,22889870,5.17,1.63,319.7625,0.31375183194919387,2023-08-01,22889870,322.71
2023-08-02,META,318.0,318.39,310.65,314.31,20461100,-3.69,-1.16,315.3375,0.2795554469956034,2023-08-02,20461100,314.31
2023-08-03,META,309.93,315.95,309.93,313.19,15215422,3.26,1.05,312.25,0.2749959290017914,2023-08-03,15215422,313.19
2023-08-04,META,314.96,318.41,310.2,310.73,17612800,-4.23,-1.34,313.575,0.26498127340823974,2023-08-04,17612800,310.73
2023-08-07,META,313.23,317.07,310.46,316.56,16236504,3.33,1.06,314.33,0.2887151929653151,2023-08-07,16236504,316.56
2023-08-08,META,314.4,317.89,310.11,312.64,15183532,-1.76,-0.5598,313.76,0.27275687998697284,2023-08-08,15183532,312.64
2023-08-09,META,312.88,313.63,302.85,305.21,19955800,-7.67,-2.45,308.6425,0.24250936329588013,2023-08-09,19955800,305.21
2023-08-10,META,307.94,312.34,303.87,305.74,14358900,-2.2,-0.71442,307.4725,0.24466699234652345,2023-08-10,14358900,305.74
2023-08-11,META,302.57,304.72,300.36,301.64,14046300,-0.93,-0.30737,302.3225,0.22797589969060406,2023-08-11,14046300,301.64
2023-08-14,META,300.98,306.21,298.25,306.19,15641921,5.21,1.73,302.9075,0.2464989415404657,2023-08-14,15641921,306.19
2023-08-15,META,306.14,307.23,300.03,301.95,11623613,-4.19,-1.37,303.8375,0.22923790913532005,2023-08-15,11623613,301.95
2023-08-16,META,300.2,301.08,294.28,294.29,18547741,-5.9,-1.97,297.4625,0.1980540628562124,2023-08-16,18547741,294.29
2023-08-17,META,293.05,296.05,284.95,285.09,23950100,-7.96,-2.72,289.785,0.16060087933561307,2023-08-17,23950100,285.09
2023-08-18,META,279.03,285.69,274.38,283.25,35347925,4.22,1.51,280.5875,0.1531102426314932,2023-08-18,35347925,283.25
2023-08-21,META,283.45,290.5,281.85,289.9,20181500,6.45,2.28,286.425,0.18018238071975246,2023-08-21,20181500,289.9
2023-08-22,META,292.55,292.9,286.75,287.6,12999913,-4.95,-1.69,289.95,0.17081908483960273,2023-08-22,12999913,287.6
2023-08-23,META,288.5,297.4,287.67,294.24,18287001,5.74,1.99,291.9525,0.19785051294577438,2023-08-23,18287001,294.24
2023-08-24,META,298.5,299.46,286.64,286.75,18360900,-11.75,-3.94,292.8375,0.16735873636215604,2023-08-24,18360900,286.75
2023-08-25,META,286.13,288.39,276.03,285.5,23701443,-0.63,-0.22018,284.0125,0.16226998860120512,2023-08-25,23701443,285.5
2023-08-28,META,288.0,291.45,285.8,290.26,14239300,2.26,0.78472,288.8775,0.18164794007490648,2023-08-28,14239300,290.26
2023-08-29,META,288.58,299.15,288.18,297.99,20844522,9.41,3.26,293.475,0.21311675622862736,2023-08-29,20844522,297.99
2023-08-30,META,297.17,298.29,293.43,295.1,17717024,-2.07,-0.69657,295.9975,0.20135157140530868,2023-08-30,17717024,295.1
2023-08-31,META,295.8,301.1,295.66,295.89,17229900,0.09,0.03042596,297.1125,0.20456765999022952,2023-08-31,17229900,295.89
2023-09-01,META,299.37,301.74,294.47,296.38,12842300,-2.99,-0.99876,297.99,0.20656244911252242,2023-09-01,12842300,296.38
2023-09-05,META,297.02,301.39,295.51,300.15,14956000,3.13,1.05,298.5175,0.2219101123595506,2023-09-05,14956000,300.15
2023-09-06,META,301.71,303.3,295.66,299.17,15418100,-2.54,-0.84187,299.96,0.21792053411496504,2023-09-06,15418100,299.17
2023-09-07,META,298.0,307.05,292.22,298.67,33748737,0.67,0.22483,298.985,0.21588503501058476,2023-09-07,33748737,298.67
2023-09-08,META,299.22,305.25,296.78,297.89,17572203,-1.33,-0.44449,299.785,0.2127096564077513,2023-09-08,17572203,297.89
2023-09-11,META,301.41,309.04,301.28,307.56,19489330,6.15,2.04,304.8225,0.2520762090864681,2023-09-11,19489330,307.56
2023-09-12,META,306.33,308.66,300.23,301.66,13480400,-4.67,-1.52,304.22,0.2280573196547795,2023-09-12,13480400,301.66
2023-09-13,META,302.36,307.18,301.32,305.06,13210915,2.7,0.89298,303.98,0.24189871356456605,2023-09-13,13210915,305.06
2023-09-14,META,306.74,312.87,305.03,311.72,19343102,4.98,1.62,309.09,0.26901156163491313,2023-09-14,19343102,311.72
2023-09-15,META,311.61,312.0,298.75,300.31,28131140,-11.3,-3.63,305.6675,0.2225614720729523,2023-09-15,28131140,300.31
2023-09-18,META,298.19,303.6,297.8,302.55,14234200,4.36,1.46,300.535,0.2316805080605766,2023-09-18,14234200,302.55
2023-09-19,META,302.48,306.17,299.81,305.07,15931618,2.59,0.85625,303.3825,0.24193942354665365,2023-09-19,15931618,305.07
2023-09-20,META,305.05,308.06,299.43,299.67,19379515,-5.38,-1.76,303.0525,0.21995603321934554,2023-09-20,19379515,299.67
2023-09-21,META,295.7,300.26,293.27,295.73,21319600,0.03,0.01014542,296.24,0.20391630027682806,2023-09-21,21319600,295.73
2023-09-22,META,299.3,305.38,298.27,299.08,25369600,-0.22,-0.07350484,300.5075,0.2175541442761766,2023-09-22,25369600,299.08
2023-09-25,META,295.64,300.95,293.7,300.83,18987014,5.19,1.76,297.78,0.224678391141508,2023-09-25,18987014,300.83
2023-09-26,META,297.66,300.3,296.01,298.96,19417200,1.3,0.43674,298.2325,0.2170656244911251,2023-09-26,19417200,298.96
2023-09-27,META,300.45,301.3,286.79,297.74,36429835,-2.71,-0.90198,296.57,0.21209900667643722,2023-09-27,36429835,297.74
2023-09-28,META,298.94,306.33,296.7,303.96,22167100,5.02,1.68,301.4825,0.2374206155349292,2023-09-28,22167100,303.96
2023-09-29,META,307.38,310.64,299.36,300.21,25373700,-7.17,-2.33,304.3975,0.22215437225207624,2023-09-29,25373700,300.21
2023-10-02,META,302.74,307.18,301.63,306.82,16265600,4.08,1.35,304.5925,0.24906367041198507,2023-10-02,16265600,306.82
2023-10-03,META,304.26,306.77,299.64,300.94,17362300,-3.32,-1.09,302.9025,0.22512620094447167,2023-10-03,17362300,300.94
2023-10-04,META,298.73,306.9,298.5,305.58,16880500,6.85,2.29,302.4275,0.24401563263312154,2023-10-04,16880500,305.58
2023-10-05,META,304.63,306.21,299.5,304.79,19130000,0.165,0.05252273,303.7825,0.2407995440482007,2023-10-05,19130000,304.79
2023-10-06,META,301.44,316.31,300.91,315.43,21803900,13.99,4.64,308.5225,0.28411496498941546,2023-10-06,21803900,315.43
2023-10-09,META,312.5,320.33,311.82,318.36,22503700,5.86,1.88,315.7525,0.29604298974108456,2023-10-09,22503700,318.36
2023-10-10,META,319.12,324.66,318.16,321.84,19038000,2.72,0.85234,320.945,0.31021006350757196,2023-10-10,19038000,321.84
2023-10-11,META,323.01,328.84,322.95,327.82,22036300,4.81,1.49,325.655,0.33455463279596165,2023-10-11,22036300,327.82
2023-10-12,META,328.0,330.54,322.69,324.16,20530518,-3.84,-1.17,326.3475,0.31965477935189734,2023-10-12,20530518,324.16
2023-10-13,META,323.53,325.05,312.37,314.69,21360790,-8.84,-2.73,318.91,0.28110242631493243,2023-10-13,21360790,314.69
2023-10-16,META,318.64,321.82,315.52,321.15,16536114,2.51,0.78772,319.2825,0.3074010747435272,2023-10-16,16536114,321.15
2023-10-17,META,318.18,324.4,317.3,324.0,16387800,5.82,1.83,320.97,0.31900341963849543,2023-10-17,16387800,324.0
2023-10-18,META,321.39,325.94,315.56,316.97,16851003,-4.42,-1.38,319.965,0.29038430223090717,2023-10-18,16851003,316.97
2023-10-19,META,319.88,321.89,311.75,312.81,18709200,-7.06,-2.21,316.5825,0.27344894968246214,2023-10-19,18709200,312.81
2023-10-20,META,314.14,315.3,306.47,308.65,22312300,-5.49,-1.75,311.14,0.25651359713401733,2023-10-20,22312300,308.65
2023-10-23,META,309.5,317.36,307.26,314.01,17796800,4.51,1.46,312.0325,0.27833414753297503,2023-10-23,17796800,314.01
2023-10-24,META,316.78,318.35,310.63,312.55,19525500,-4.23,-1.34,314.5775,0.2723904901481844,2023-10-24,19525500,312.55
2023-10-25,META,310.0,310.88,298.84,299.53,42192500,-10.47,-3.38,304.8125,0.21938609347011884,2023-10-25,42192500,299.53
2023-10-26,META,295.0,295.0,279.4,288.35,66684141,-6.65,-2.25,289.4375,0.17387233349617337,2023-10-26,66684141,288.35
2023-10-27,META,294.48,299.31,292.97,296.73,29596300,2.25,0.76406,295.8725,0.20798729848558883,2023-10-27,29596300,296.73
2023-10-30,META,299.09,309.4,299.05,302.66,28435100,3.57,1.19,302.55,0.23212831786354027,2023-10-30,28435100,302.66
2023-10-31,META,303.31,303.68,296.86,301.27,19434200,-2.04,-0.67258,301.28,0.22646963035336265,2023-10-31,19434200,301.27
2023-11-01,META,301.85,312.74,301.85,311.85,20434600,10.0,3.31,307.0725,0.269540791402052,2023-11-01,20434600,311.85
2023-11-02,META,317.3,318.82,308.33,310.87,21631820,-6.43,-2.03,313.83,0.2655512131574662,2023-11-02,21631820,310.87
2023-11-03,META,312.55,315.55,311.02,314.6,16764315,2.05,0.6559,313.43,0.2807360364761442,2023-11-03,16764315,314.6
2023-11-06,META,315.98,318.33,314.45,315.8,12887700,-0.18,-0.05696563,316.14,0.2856212343266571,2023-11-06,12887700,315.8
2023-11-07,META,317.06,321.0,315.12,318.82,14055614,1.76,0.5551,318.0,0.2979156489171144,2023-11-07,14055614,318.82
2023-11-08,META,318.14,321.33,314.88,319.78,13609704,1.64,0.5155,318.5325,0.3018238071975248,2023-11-08,13609704,319.78
2023-11-09,META,319.42,324.18,318.8,320.55,16103100,1.13,0.35377,320.7375,0.30495847581827085,2023-11-09,16103100,320.55
2023-11-10,META,319.94,329.1,319.46,328.77,19116921,8.83,2.76,324.3175,0.3384220810942844,2023-11-10,19116921,328.77
2023-11-13,META,326.2,332.33,325.7,329.19,16908948,2.99,0.91662,328.355,0.34013190034196383,2023-11-13,16908948,329.19
2023-11-14,META,334.54,338.1,333.33,336.31,17179403,1.77,0.52908,335.57,0.3691174075883408,2023-11-14,17179403,336.31
2023-11-15,META,337.93,338.4,330.02,332.71,14531200,-5.22,-1.54,334.765,0.3544618140368019,2023-11-15,14531200,332.71
2023-11-16,META,329.37,334.58,326.38,334.19,18932600,4.82,1.46,331.13,0.36048689138576795,2023-11-16,18932600,334.19
2023-11-17,META,330.26,335.5,329.35,335.04,14519213,4.78,1.45,332.5375,0.36394723986321464,2023-11-17,14519213,335.04
2023-11-20,META,334.89,341.87,334.19,339.97,16976129,5.08,1.52,337.73,0.3840172610324053,2023-11-20,16976129,339.97
2023-11-21,META,338.33,339.9,335.9,336.98,12027900,-1.35,-0.39902,337.7775,0.37184497638821057,2023-11-21,12027900,336.98
2023-11-22,META,339.21,342.92,338.58,341.49,10715177,2.28,0.67215,340.55,0.39020517830972157,2023-11-22,10715177,341.49
2023-11-24,META,340.13,341.86,336.77,338.23,5467500,-1.9,-0.55861,339.2475,0.3769337241491615,2023-11-24,5467500,338.23
2023-11-27,META,336.18,339.9,334.2,334.7,15684500,-1.48,-0.44024,336.245,0.36256310047223583,2023-11-27,15684500,334.7
2023-11-28,META,333.4,339.38,333.4,338.99,12637245,5.59,1.68,336.2925,0.38002768278781973,2023-11-28,12637245,338.99
2023-11-29,META,339.69,339.9,330.78,332.2,16024500,-7.49,-2.2,335.6425,0.3523856049503338,2023-11-29,16024500,332.2
2023-11-30,META,331.89,333.5,322.4,327.15,23146400,-4.74,-1.43,328.735,0.33182706399609185,2023-11-30,23146400,327.15
2023-12-01,META,325.48,326.86,320.76,324.82,15276400,-0.66,-0.20278,324.48,0.3223416381696793,2023-12-01,15276400,324.82
2023-12-04,META,317.29,320.86,313.66,320.02,19037100,2.73,0.86041,317.9575,0.30280084676762753,2023-12-04,19037100,320.02
2023-12-05,META,318.98,321.88,315.39,318.29,16952128,-0.69,-0.21631,318.635,0.2957580198664713,2023-12-05,16952128,318.29
2023-12-06,META,321.93,322.25,317.04,317.45,11294337,-4.48,-1.39,319.6675,0.29233838137111223,2023-12-06,11294337,317.45
2023-12-07,META,317.77,328.24,317.77,326.59,15905100,8.82,2.78,322.5925,0.3295473049991857,2023-12-07,15905100,326.59
2023-12-08,META,323.09,333.17,323.0,332.75,14087400,9.66,2.99,328.0025,0.3546246539651523,2023-12-08,14087400,332.75
2023-12-11,META,329.4,329.89,320.0,325.28,25802500,-4.12,-1.25,326.1425,0.32421429734570917,2023-12-11,25802500,325.28
2023-12-12,META,324.6,334.47,324.56,334.22,18485500,9.62,2.96,329.4625,0.36060902133203077,2023-12-12,18485500,334.22
2023-12-13,META,333.93,338.37,332.64,334.74,16353321,0.81,0.24257,334.92,0.36272594040058626,2023-12-13,16353321,334.74
2023-12-14,META,333.85,334.7,328.64,333.17,19607335,-0.68,-0.20368,332.59,0.35633447321283196,2023-12-14,19607335,333.17
2023-12-15,META,331.99,338.66,331.22,334.92,31776900,2.93,0.88256,334.1975,0.3634587200781634,2023-12-15,31776900,334.92
2023-12-18,META,337.48,347.56,337.02,344.62,18993900,7.14,2.12,341.67,0.402947402703143,2023-12-18,18993900,344.62
2023-12-19,META,345.58,353.6,345.12,350.36,17729400,4.78,1.38,348.665,0.4263149324214299,2023-12-19,17729400,350.36
2023-12-20,META,348.65,354.96,347.79,349.28,16369900,0.63,0.1807,350.17,0.4219182543559681,2023-12-20,16369900,349.28
